Source	Target
DB06692	ENSG00000168925
DB06709	ENSG00000133019
DB00482	ENSG00000073756
DB00482	ENSG00000140992
DB01115	ENSG00000157388
DB01115	ENSG00000153956
DB01115	ENSG00000081248
DB01115	ENSG00000160014
DB01115	ENSG00000198668
DB01115	ENSG00000143933
DB01115	ENSG00000165995
DB01115	ENSG00000111262
DB01115	ENSG00000196557
DB01115	ENSG00000151067
DB00970	ENSG00000131747
DB06802	ENSG00000095303
DB06802	ENSG00000073756
DB08811	ENSG00000065989
DB08811	ENSG00000112541
DB08811	ENSG00000172572
DB08811	ENSG00000186642
DB01047	ENSG00000128602
DB01047	ENSG00000113580
DB00620	ENSG00000113580
DB01046	ENSG00000114859
DB01176	ENSG00000109193
DB01176	ENSG00000196639
DB00409	ENSG00000149295
DB00409	ENSG00000151577
DB00409	ENSG00000069696
DB00409	ENSG00000147955
DB00409	ENSG00000102468
DB01049	ENSG00000120907
DB01049	ENSG00000184845
DB01049	ENSG00000137491
DB01049	ENSG00000178394
DB01049	ENSG00000150594
DB01049	ENSG00000022355
DB01049	ENSG00000149295
DB01169	ENSG00000177606
DB01169	ENSG00000110092
DB01169	ENSG00000102882
DB01169	ENSG00000100030
DB01169	ENSG00000142208
DB01169	ENSG00000104365
DB01169	ENSG00000198431
DB08894	ENSG00000187266
DB00036	ENSG00000105707
DB00036	ENSG00000057593
DB00036	ENSG00000003436
DB00036	ENSG00000126218
DB00036	ENSG00000115486
DB00036	ENSG00000117525
DB00190	ENSG00000132437
DB00959	ENSG00000113580
DB01009	ENSG00000073756
DB01009	ENSG00000163464
DB01009	ENSG00000095303
DB06228	ENSG00000126218
DB00894	ENSG00000137869
DB00651	ENSG00000184588
DB00651	ENSG00000105650
DB00651	ENSG00000065989
DB00651	ENSG00000163485
DB00651	ENSG00000113448
DB00651	ENSG00000128271
DB00651	ENSG00000171408
DB00651	ENSG00000205268
DB00822	ENSG00000123454
DB00822	ENSG00000111275
DB00700	ENSG00000151623
DB01158	ENSG00000163399
DB01309	ENSG00000171105
DB00650	ENSG00000176890
DB08828	ENSG00000128602
DB06218	ENSG00000153253
DB06218	ENSG00000169432
DB06218	ENSG00000185313
DB00443	ENSG00000113580
DB00272	ENSG00000113749
DB00847	ENSG00000157005
DB00847	ENSG00000185149
DB00924	ENSG00000102468
DB00902	ENSG00000196639
DB00435	ENSG00000152402
DB08890	ENSG00000070019
DB00483	ENSG00000181072
DB00483	ENSG00000120903
DB00483	ENSG00000087085
DB00462	ENSG00000168539
DB00462	ENSG00000181072
DB00462	ENSG00000133019
DB00335	ENSG00000043591
DB00335	ENSG00000169252
DB00035	ENSG00000166148
DB00035	ENSG00000198049
DB00035	ENSG00000126895
DB00843	ENSG00000102468
DB00843	ENSG00000087085
DB00748	ENSG00000196639
DB00877	ENSG00000138685
DB00877	ENSG00000198793
DB00877	ENSG00000088832
DB03147	ENSG00000104951
DB03147	ENSG00000128928
DB03147	ENSG00000127948
DB03147	ENSG00000117054
DB03147	ENSG00000089250
DB03147	ENSG00000086619
DB03147	ENSG00000189221
DB03147	ENSG00000127554
DB03147	ENSG00000151498
DB03147	ENSG00000198431
DB03147	ENSG00000091140
DB03147	ENSG00000104687
DB03147	ENSG00000161533
DB03147	ENSG00000159348
DB03147	ENSG00000122971
DB03147	ENSG00000124588
DB03147	ENSG00000156709
DB03147	ENSG00000100243
DB03147	ENSG00000181019
DB03147	ENSG00000069535
DB03147	ENSG00000110887
DB03147	ENSG00000161513
DB03147	ENSG00000158125
DB03147	ENSG00000188641
DB03147	ENSG00000105607
DB06663	ENSG00000180616
DB06663	ENSG00000162009
DB06663	ENSG00000139874
DB06663	ENSG00000278195
DB00849	ENSG00000186297
DB00849	ENSG00000164418
DB00849	ENSG00000120251
DB00849	ENSG00000145863
DB00849	ENSG00000101204
DB00849	ENSG00000011677
DB00849	ENSG00000109158
DB00849	ENSG00000151834
DB00849	ENSG00000274542
DB00849	ENSG00000175344
DB00849	ENSG00000022355
DB00966	ENSG00000132170
DB00966	ENSG00000144891
DB00508	ENSG00000149295
DB00508	ENSG00000181072
DB00508	ENSG00000184845
DB00508	ENSG00000135914
DB00508	ENSG00000168539
DB00732	ENSG00000120903
DB00179	ENSG00000275565
DB00179	ENSG00000012779
DB00810	ENSG00000168539
DB00810	ENSG00000120903
DB00559	ENSG00000151617
DB00559	ENSG00000136160
DB01177	ENSG00000131747
DB00956	ENSG00000112038
DB00956	ENSG00000116329
DB00108	ENSG00000143226
DB00108	ENSG00000159189
DB00108	ENSG00000162747
DB00108	ENSG00000115232
DB00108	ENSG00000090339
DB00108	ENSG00000159403
DB00108	ENSG00000173372
DB00108	ENSG00000203747
DB00108	ENSG00000173369
DB00108	ENSG00000072694
DB00108	ENSG00000150337
DB00261	ENSG00000172572
DB00592	ENSG00000166206
DB06196	ENSG00000166825
DB06196	ENSG00000168398
DB01109	ENSG00000174175
DB01109	ENSG00000126218
DB01109	ENSG00000117601
DB04865	ENSG00000100316
DB08810	ENSG00000164270
DB08810	ENSG00000178394
DB08810	ENSG00000102468
DB01412	ENSG00000128271
DB01412	ENSG00000184588
DB01412	ENSG00000163485
DB00343	ENSG00000108878
DB00218	ENSG00000131747
DB00714	ENSG00000151577
DB00714	ENSG00000184160
DB00714	ENSG00000135312
DB00714	ENSG00000102468
DB00714	ENSG00000184845
DB00714	ENSG00000069696
DB00714	ENSG00000169676
DB00714	ENSG00000147246
DB00714	ENSG00000150594
DB00714	ENSG00000149295
DB00714	ENSG00000130643
DB00714	ENSG00000135914
DB00714	ENSG00000179546
DB00714	ENSG00000178394
DB08864	ENSG00000144852
DB01119	ENSG00000133742
DB01119	ENSG00000104267
DB01119	ENSG00000187486
DB01119	ENSG00000156113
DB01119	ENSG00000070915
DB01119	ENSG00000163399
DB01223	ENSG00000163485
DB01223	ENSG00000196591
DB01223	ENSG00000172572
DB06699	ENSG00000109163
DB04894	ENSG00000162009
DB04894	ENSG00000115353
DB04894	ENSG00000180616
DB01270	ENSG00000112715
DB01307	ENSG00000171105
DB00216	ENSG00000179546
DB00216	ENSG00000135312
DB00216	ENSG00000178394
DB00216	ENSG00000135914
DB00216	ENSG00000179097
DB00216	ENSG00000148680
DB00216	ENSG00000168830
DB00011	ENSG00000159110
DB00011	ENSG00000142166
DB00464	ENSG00000115718
DB00464	ENSG00000184500
DB08907	ENSG00000100170
DB08907	ENSG00000140675
DB06151	ENSG00000100983
DB06151	ENSG00000105464
DB06151	ENSG00000273079
DB06151	ENSG00000183454
DB06151	ENSG00000213341
DB06151	ENSG00000104365
DB06151	ENSG00000151012
DB06151	ENSG00000198785
DB06151	ENSG00000243989
DB06151	ENSG00000176884
DB01247	ENSG00000189221
DB01247	ENSG00000069535
DB00425	ENSG00000151834
DB00425	ENSG00000022355
DB00425	ENSG00000011677
DB01218	ENSG00000055118
DB00381	ENSG00000157445
DB00381	ENSG00000165995
DB00381	ENSG00000148408
DB00381	ENSG00000157388
DB00381	ENSG00000133742
DB00381	ENSG00000151067
DB00381	ENSG00000067191
DB00381	ENSG00000081248
DB00381	ENSG00000166311
DB00381	ENSG00000153956
DB01590	ENSG00000198793
DB00383	ENSG00000168539
DB00383	ENSG00000181072
DB00383	ENSG00000133019
DB00160	ENSG00000167701
DB00160	ENSG00000175309
DB00160	ENSG00000092068
DB00160	ENSG00000172482
DB00160	ENSG00000183044
DB00160	ENSG00000124608
DB00160	ENSG00000244005
DB00160	ENSG00000113492
DB00160	ENSG00000166123
DB00160	ENSG00000090861
DB00160	ENSG00000123643
DB00160	ENSG00000115902
DB00160	ENSG00000115919
DB00087	ENSG00000072694
DB00087	ENSG00000203747
DB00087	ENSG00000173372
DB00087	ENSG00000173369
DB00087	ENSG00000150337
DB00087	ENSG00000159403
DB00087	ENSG00000169442
DB00087	ENSG00000162747
DB00087	ENSG00000159189
DB00087	ENSG00000143226
DB00278	ENSG00000180210
DB00042	ENSG00000139190
DB00042	ENSG00000220205
DB00042	ENSG00000143858
DB00571	ENSG00000135312
DB00571	ENSG00000178394
DB00571	ENSG00000169252
DB00571	ENSG00000188778
DB00571	ENSG00000043591
DB00809	ENSG00000180720
DB00809	ENSG00000133019
DB00809	ENSG00000168539
DB00809	ENSG00000181072
DB01381	ENSG00000145888
DB01381	ENSG00000103546
DB01381	ENSG00000188257
DB01381	ENSG00000145864
DB01381	ENSG00000022355
DB01381	ENSG00000113327
DB00219	ENSG00000168539
DB00324	ENSG00000113580
DB00476	ENSG00000108576
DB00476	ENSG00000276996
DB00476	ENSG00000142319
DB00476	ENSG00000103546
DB00547	ENSG00000113580
DB01367	ENSG00000069535
DB01367	ENSG00000171791
DB00177	ENSG00000144891
DB00104	ENSG00000162009
DB00104	ENSG00000139874
DB00104	ENSG00000180616
DB06702	ENSG00000184984
DB06702	ENSG00000180720
DB06702	ENSG00000181072
DB06702	ENSG00000133019
DB06702	ENSG00000168539
DB00590	ENSG00000170214
DB00590	ENSG00000184611
DB00590	ENSG00000171873
DB00590	ENSG00000055118
DB00590	ENSG00000173826
DB00590	ENSG00000120907
DB00648	ENSG00000160882
DB00648	ENSG00000137714
DB01254	ENSG00000173757
DB01254	ENSG00000010810
DB01254	ENSG00000113721
DB01254	ENSG00000176105
DB01254	ENSG00000157404
DB01254	ENSG00000143322
DB01254	ENSG00000197122
DB01254	ENSG00000097007
DB01254	ENSG00000142627
DB01254	ENSG00000182866
DB00513	ENSG00000122194
DB00513	ENSG00000104368
DB00513	ENSG00000198670
DB00487	ENSG00000131747
DB00188	ENSG00000100804
DB00188	ENSG00000175166
DB00188	ENSG00000008018
DB00188	ENSG00000126067
DB00188	ENSG00000173692
DB00458	ENSG00000103546
DB00458	ENSG00000147246
DB00458	ENSG00000120907
DB00458	ENSG00000149295
DB00458	ENSG00000276996
DB00458	ENSG00000142319
DB00458	ENSG00000158748
DB00458	ENSG00000196639
DB00458	ENSG00000184984
DB00458	ENSG00000148680
DB00458	ENSG00000133019
DB00458	ENSG00000170214
DB00458	ENSG00000055118
DB00458	ENSG00000171873
DB00458	ENSG00000171385
DB00458	ENSG00000184845
DB00458	ENSG00000108576
DB00458	ENSG00000184408
DB00458	ENSG00000181072
DB00458	ENSG00000180720
DB00458	ENSG00000102468
DB00458	ENSG00000168539
DB00458	ENSG00000178394
DB00122	ENSG00000102230
DB00122	ENSG00000129219
DB00122	ENSG00000114200
DB00122	ENSG00000075651
DB00122	ENSG00000161217
DB00122	ENSG00000087085
DB00122	ENSG00000173868
DB00168	ENSG00000179002
DB00168	ENSG00000196689
DB00168	ENSG00000262304
DB00075	ENSG00000160654
DB00075	ENSG00000072694
DB00075	ENSG00000203747
DB00075	ENSG00000159189
DB00075	ENSG00000182326
DB00075	ENSG00000162747
DB00075	ENSG00000198851
DB00075	ENSG00000173369
DB00075	ENSG00000173372
DB00075	ENSG00000150337
DB00075	ENSG00000198821
DB00075	ENSG00000167286
DB00075	ENSG00000143226
DB00075	ENSG00000159403
DB01395	ENSG00000151623
DB01395	ENSG00000082175
DB01395	ENSG00000169083
DB00233	ENSG00000275565
DB00233	ENSG00000012779
DB00233	ENSG00000213341
DB00233	ENSG00000188784
DB00233	ENSG00000073756
DB05294	ENSG00000112715
DB05294	ENSG00000146648
DB05294	ENSG00000120156
DB05294	ENSG00000101213
DB06267	ENSG00000138735
DB04895	ENSG00000099250
DB00210	ENSG00000227322
DB00210	ENSG00000228333
DB00210	ENSG00000206289
DB00210	ENSG00000204231
DB00210	ENSG00000231321
DB00210	ENSG00000235712
DB00210	ENSG00000077092
DB00210	ENSG00000143171
DB00210	ENSG00000172819
DB00210	ENSG00000131759
DB00210	ENSG00000186350
DB01588	ENSG00000145864
DB01588	ENSG00000186297
DB01588	ENSG00000166206
DB01588	ENSG00000151834
DB01588	ENSG00000187730
DB01588	ENSG00000094755
DB01588	ENSG00000022355
DB01588	ENSG00000163285
DB01588	ENSG00000163288
DB01588	ENSG00000146276
DB01588	ENSG00000011677
DB01588	ENSG00000102287
DB01588	ENSG00000182256
DB01588	ENSG00000113327
DB01588	ENSG00000183185
DB01588	ENSG00000111886
DB02187	ENSG00000108786
DB00400	ENSG00000263243
DB00400	ENSG00000187242
DB01285	ENSG00000147571
DB01285	ENSG00000185231
DB00143	ENSG00000100983
DB00143	ENSG00000148834
DB00143	ENSG00000163106
DB00143	ENSG00000167468
DB00143	ENSG00000063854
DB00143	ENSG00000134184
DB00143	ENSG00000104687
DB00143	ENSG00000174156
DB00143	ENSG00000164294
DB00143	ENSG00000243955
DB00143	ENSG00000233276
DB00143	ENSG00000198704
DB00143	ENSG00000213366
DB00143	ENSG00000170899
DB00143	ENSG00000168765
DB00143	ENSG00000139684
DB00143	ENSG00000134202
DB00143	ENSG00000277656
DB00143	ENSG00000213316
DB00143	ENSG00000124767
DB00143	ENSG00000117862
DB00143	ENSG00000244067
DB00143	ENSG00000008394
DB00143	ENSG00000065621
DB00143	ENSG00000134201
DB00143	ENSG00000257770
DB00143	ENSG00000224586
DB00143	ENSG00000143198
DB00143	ENSG00000116157
DB00143	ENSG00000084207
DB00143	ENSG00000176153
DB00143	ENSG00000211445
DB00143	ENSG00000023572
DB00143	ENSG00000100031
DB00143	ENSG00000100577
DB00143	ENSG00000173221
DB00143	ENSG00000085871
DB00143	ENSG00000197448
DB00143	ENSG00000182793
DB00734	ENSG00000102468
DB00734	ENSG00000151577
DB00734	ENSG00000147246
DB00734	ENSG00000069696
DB00734	ENSG00000150594
DB00734	ENSG00000178394
DB00734	ENSG00000179546
DB00734	ENSG00000120907
DB00734	ENSG00000184845
DB00734	ENSG00000184160
DB00734	ENSG00000149295
DB00734	ENSG00000170214
DB00734	ENSG00000196639
DB00643	ENSG00000188229
DB00643	ENSG00000167552
DB00985	ENSG00000196639
DB00009	ENSG00000106366
DB00009	ENSG00000011422
DB00009	ENSG00000171560
DB00009	ENSG00000122194
DB01189	ENSG00000017260
DB01189	ENSG00000111262
DB01189	ENSG00000145888
DB01189	ENSG00000155511
DB01189	ENSG00000022355
DB01189	ENSG00000198888
DB01189	ENSG00000099624
DB04575	ENSG00000091831
DB00653	ENSG00000151067
DB00653	ENSG00000165995
DB00653	ENSG00000081248
DB00653	ENSG00000108878
DB00653	ENSG00000153956
DB00653	ENSG00000067191
DB00636	ENSG00000186951
DB01228	ENSG00000183873
DB00193	ENSG00000116329
DB00193	ENSG00000198785
DB00193	ENSG00000108576
DB00193	ENSG00000147246
DB00193	ENSG00000112038
DB00193	ENSG00000103546
DB00193	ENSG00000133019
DB00193	ENSG00000082556
DB00380	ENSG00000077097
DB00380	ENSG00000131747
DB00544	ENSG00000176890
DB06168	ENSG00000125538
DB00756	ENSG00000204370
DB00756	ENSG00000148672
DB00232	ENSG00000133742
DB00232	ENSG00000104267
DB00232	ENSG00000074803
DB00232	ENSG00000167434
DB00969	ENSG00000166736
DB00184	ENSG00000117971
DB00184	ENSG00000147434
DB00184	ENSG00000169684
DB00184	ENSG00000174343
DB00184	ENSG00000137869
DB00184	ENSG00000274542
DB00184	ENSG00000175344
DB00184	ENSG00000120903
DB00184	ENSG00000101204
DB00184	ENSG00000080644
DB00184	ENSG00000070748
DB00184	ENSG00000129749
DB00184	ENSG00000160716
DB00184	ENSG00000147432
DB00327	ENSG00000116329
DB00327	ENSG00000112038
DB00327	ENSG00000082556
DB00641	ENSG00000160255
DB00641	ENSG00000113161
DB01233	ENSG00000168539
DB01233	ENSG00000164270
DB01233	ENSG00000149295
DB01233	ENSG00000166736
DB00889	ENSG00000166736
DB00187	ENSG00000043591
DB08932	ENSG00000151617
DB08932	ENSG00000136160
DB00801	ENSG00000102287
DB00801	ENSG00000163285
DB00801	ENSG00000113327
DB00801	ENSG00000183185
DB00801	ENSG00000022355
DB00801	ENSG00000166206
DB00801	ENSG00000146276
DB00801	ENSG00000151834
DB00801	ENSG00000182256
DB00801	ENSG00000094755
DB00801	ENSG00000145864
DB00801	ENSG00000163288
DB00801	ENSG00000011677
DB00801	ENSG00000187730
DB00801	ENSG00000111886
DB00801	ENSG00000186297
DB00402	ENSG00000100300
DB00402	ENSG00000151834
DB00402	ENSG00000022355
DB00402	ENSG00000011677
DB00402	ENSG00000186297
DB00005	ENSG00000159403
DB00005	ENSG00000231408
DB00005	ENSG00000226979
DB00005	ENSG00000230279
DB00005	ENSG00000162747
DB00005	ENSG00000150337
DB00005	ENSG00000173369
DB00005	ENSG00000159189
DB00005	ENSG00000028137
DB00005	ENSG00000228321
DB00005	ENSG00000232810
DB00005	ENSG00000230108
DB00005	ENSG00000206439
DB00005	ENSG00000204490
DB00005	ENSG00000228849
DB00005	ENSG00000223952
DB00005	ENSG00000203747
DB00005	ENSG00000072694
DB00005	ENSG00000182326
DB00005	ENSG00000143226
DB00005	ENSG00000173372
DB00963	ENSG00000095303
DB00963	ENSG00000073756
DB00788	ENSG00000073756
DB00788	ENSG00000095303
DB00613	ENSG00000150540
DB00789	ENSG00000142657
DB08877	ENSG00000096968
DB08877	ENSG00000162434
DB00334	ENSG00000147246
DB00334	ENSG00000168830
DB00334	ENSG00000134489
DB00334	ENSG00000184984
DB00334	ENSG00000043591
DB00334	ENSG00000022355
DB00334	ENSG00000196639
DB00334	ENSG00000158748
DB00334	ENSG00000179546
DB00334	ENSG00000120907
DB00334	ENSG00000180720
DB00334	ENSG00000135914
DB00334	ENSG00000150594
DB00334	ENSG00000133019
DB00334	ENSG00000184845
DB00334	ENSG00000149295
DB00334	ENSG00000178394
DB00334	ENSG00000166736
DB00334	ENSG00000157219
DB00334	ENSG00000135312
DB00334	ENSG00000170214
DB00334	ENSG00000169676
DB00334	ENSG00000151577
DB00334	ENSG00000168539
DB00334	ENSG00000069696
DB00334	ENSG00000113749
DB00334	ENSG00000148680
DB00334	ENSG00000181072
DB00334	ENSG00000102468
DB00334	ENSG00000184160
DB00373	ENSG00000169252
DB00373	ENSG00000043591
DB00046	ENSG00000171105
DB00046	ENSG00000140443
DB06285	ENSG00000160801
DB01197	ENSG00000100985
DB01197	ENSG00000111144
DB01197	ENSG00000159640
DB01197	ENSG00000087245
DB08800	ENSG00000196639
DB00465	ENSG00000073756
DB00465	ENSG00000095303
DB00368	ENSG00000150594
DB00368	ENSG00000036565
DB00368	ENSG00000169252
DB00368	ENSG00000170214
DB00368	ENSG00000184160
DB00368	ENSG00000171759
DB00368	ENSG00000043591
DB00368	ENSG00000171873
DB00368	ENSG00000120907
DB00368	ENSG00000188778
DB00368	ENSG00000165646
DB00640	ENSG00000128271
DB00640	ENSG00000170425
DB00640	ENSG00000163485
DB00185	ENSG00000133019
DB00185	ENSG00000168539
DB00558	ENSG00000115488
DB00328	ENSG00000183134
DB00328	ENSG00000095303
DB00328	ENSG00000188257
DB00328	ENSG00000186951
DB00328	ENSG00000073756
DB00328	ENSG00000132170
DB00328	ENSG00000140043
DB00328	ENSG00000124767
DB01583	ENSG00000126351
DB01583	ENSG00000151090
DB00040	ENSG00000215644
DB00040	ENSG00000112164
DB00040	ENSG00000065325
DB00268	ENSG00000184160
DB00268	ENSG00000151577
DB00268	ENSG00000147246
DB00268	ENSG00000169676
DB00268	ENSG00000149295
DB00268	ENSG00000184845
DB00268	ENSG00000179546
DB00268	ENSG00000178394
DB00268	ENSG00000069696
DB00268	ENSG00000150594
DB00268	ENSG00000135914
DB00268	ENSG00000102468
DB00268	ENSG00000135312
DB00468	ENSG00000169704
DB00468	ENSG00000104783
DB08822	ENSG00000144891
DB00357	ENSG00000137869
DB00357	ENSG00000140459
DB01131	ENSG00000228716
DB04786	ENSG00000175591
DB04786	ENSG00000188257
DB04786	ENSG00000196218
DB04786	ENSG00000124523
DB04786	ENSG00000180210
DB04786	ENSG00000170820
DB00876	ENSG00000144891
DB06674	ENSG00000228321
DB06674	ENSG00000232810
DB06674	ENSG00000230108
DB06674	ENSG00000206439
DB06674	ENSG00000204490
DB06674	ENSG00000228849
DB06674	ENSG00000223952
DB06292	ENSG00000140675
DB01090	ENSG00000080644
DB01090	ENSG00000129749
DB01090	ENSG00000117971
DB00298	ENSG00000171873
DB00298	ENSG00000170214
DB00298	ENSG00000120907
DB00419	ENSG00000148154
DB06684	ENSG00000178394
DB00753	ENSG00000022355
DB00753	ENSG00000099624
DB00753	ENSG00000111262
DB00753	ENSG00000160014
DB00753	ENSG00000198668
DB00753	ENSG00000143933
DB00753	ENSG00000155511
DB00753	ENSG00000017260
DB00753	ENSG00000145888
DB08806	ENSG00000113749
DB00715	ENSG00000108576
DB00715	ENSG00000103546
DB00715	ENSG00000181072
DB00715	ENSG00000184984
DB00715	ENSG00000102468
DB00715	ENSG00000168539
DB00715	ENSG00000133019
DB00715	ENSG00000180720
DB00586	ENSG00000184156
DB00586	ENSG00000073756
DB00586	ENSG00000110881
DB00586	ENSG00000007314
DB00586	ENSG00000075043
DB00586	ENSG00000095303
DB00586	ENSG00000275565
DB00586	ENSG00000012779
DB00586	ENSG00000188257
DB00043	ENSG00000179639
DB00043	ENSG00000149534
DB01148	ENSG00000181072
DB01148	ENSG00000168539
DB00570	ENSG00000108423
DB00570	ENSG00000177606
DB00570	ENSG00000235067
DB00570	ENSG00000229684
DB00570	ENSG00000183311
DB00570	ENSG00000227739
DB00570	ENSG00000196230
DB00570	ENSG00000224156
DB00570	ENSG00000232421
DB00570	ENSG00000232575
DB00570	ENSG00000131462
DB00570	ENSG00000074935
DB00570	ENSG00000167552
DB00144	ENSG00000156471
DB00144	ENSG00000073060
DB00144	ENSG00000154229
DB00144	ENSG00000174915
DB00144	ENSG00000103056
DB00144	ENSG00000280873
DB00144	ENSG00000077044
DB00144	ENSG00000124406
DB00144	ENSG00000058866
DB00144	ENSG00000241878
DB00144	ENSG00000136699
DB00455	ENSG00000196639
DB00939	ENSG00000095303
DB00939	ENSG00000184156
DB00939	ENSG00000075043
DB00939	ENSG00000275565
DB00939	ENSG00000012779
DB00939	ENSG00000073756
DB00679	ENSG00000170214
DB00679	ENSG00000102468
DB00679	ENSG00000149295
DB00679	ENSG00000055118
DB00679	ENSG00000184845
DB00679	ENSG00000120907
DB00347	ENSG00000006283
DB00774	ENSG00000104267
DB00774	ENSG00000163399
DB00774	ENSG00000074803
DB00774	ENSG00000156113
DB00774	ENSG00000107159
DB00774	ENSG00000074410
DB00774	ENSG00000133742
DB00774	ENSG00000167434
DB00596	ENSG00000113580
DB00313	ENSG00000048052
DB00313	ENSG00000112294
DB00313	ENSG00000196591
DB00313	ENSG00000144285
DB00313	ENSG00000105953
DB00313	ENSG00000183044
DB00313	ENSG00000196177
DB01614	ENSG00000149295
DB01614	ENSG00000170214
DB01614	ENSG00000102468
DB01614	ENSG00000120907
DB01614	ENSG00000178394
DB01614	ENSG00000184845
DB00139	ENSG00000136143
DB00139	ENSG00000083720
DB00139	ENSG00000172340
DB00139	ENSG00000129151
DB00139	ENSG00000143252
DB00139	ENSG00000198829
DB00139	ENSG00000158296
DB00139	ENSG00000007216
DB00139	ENSG00000083444
DB00139	ENSG00000110811
DB00139	ENSG00000072682
DB00139	ENSG00000183048
DB00139	ENSG00000198363
DB00139	ENSG00000163541
DB00139	ENSG00000090530
DB00139	ENSG00000081800
DB00139	ENSG00000112294
DB00139	ENSG00000025423
DB00139	ENSG00000117385
DB00139	ENSG00000185973
DB00139	ENSG00000122884
DB00139	ENSG00000106397
DB00139	ENSG00000204370
DB00139	ENSG00000198754
DB00139	ENSG00000117118
DB00139	ENSG00000073578
DB06707	ENSG00000103546
DB06707	ENSG00000120907
DB00192	ENSG00000183873
DB00654	ENSG00000122420
DB01275	ENSG00000131471
DB01275	ENSG00000122884
DB06623	ENSG00000150594
DB00523	ENSG00000077092
DB00523	ENSG00000227322
DB00523	ENSG00000228333
DB00523	ENSG00000206289
DB00523	ENSG00000204231
DB00523	ENSG00000231321
DB00523	ENSG00000235712
DB00523	ENSG00000172819
DB00523	ENSG00000143171
DB00523	ENSG00000131759
DB00523	ENSG00000186350
DB01303	ENSG00000065989
DB01303	ENSG00000128271
DB01303	ENSG00000163485
DB01303	ENSG00000196591
DB01303	ENSG00000172572
DB00594	ENSG00000162572
DB00594	ENSG00000111319
DB00594	ENSG00000166828
DB00594	ENSG00000002726
DB00594	ENSG00000108684
DB00594	ENSG00000168447
DB00594	ENSG00000122861
DB00594	ENSG00000090020
DB00594	ENSG00000110881
DB00424	ENSG00000133019
DB00424	ENSG00000181072
DB00424	ENSG00000180720
DB00424	ENSG00000168539
DB01001	ENSG00000043591
DB01001	ENSG00000169252
DB01380	ENSG00000113580
DB01156	ENSG00000276996
DB01156	ENSG00000142319
DB01156	ENSG00000080644
DB01156	ENSG00000103546
DB00069	ENSG00000159110
DB00069	ENSG00000142166
DB00841	ENSG00000043591
DB00841	ENSG00000169252
DB04946	ENSG00000158748
DB04946	ENSG00000184160
DB04946	ENSG00000148680
DB04946	ENSG00000196639
DB04946	ENSG00000120907
DB04946	ENSG00000149295
DB04946	ENSG00000102468
DB04946	ENSG00000178394
DB04946	ENSG00000184845
DB04946	ENSG00000151577
DB04946	ENSG00000069696
DB00763	ENSG00000115705
DB00094	ENSG00000170820
DB00637	ENSG00000055118
DB00637	ENSG00000196639
DB00990	ENSG00000137869
DB01366	ENSG00000169252
DB08868	ENSG00000180739
DB01235	ENSG00000069696
DB01235	ENSG00000184845
DB01235	ENSG00000151577
DB01235	ENSG00000149295
DB01235	ENSG00000169676
DB06795	ENSG00000131686
DB04877	ENSG00000085563
DB00792	ENSG00000196639
DB01032	ENSG00000197901
DB01032	ENSG00000149452
DB01032	ENSG00000168065
DB01032	ENSG00000110218
DB00729	ENSG00000133019
DB01404	ENSG00000136244
DB01404	ENSG00000073756
DB01404	ENSG00000106546
DB00725	ENSG00000168539
DB00725	ENSG00000184984
DB00725	ENSG00000133019
DB00725	ENSG00000180720
DB00725	ENSG00000181072
DB05260	ENSG00000147416
DB05260	ENSG00000242252
DB05260	ENSG00000171848
DB05260	ENSG00000125538
DB01143	ENSG00000163286
DB01143	ENSG00000197594
DB01618	ENSG00000102468
DB01618	ENSG00000178394
DB01618	ENSG00000168539
DB01618	ENSG00000149295
DB00242	ENSG00000100479
DB00242	ENSG00000115350
DB00242	ENSG00000171848
DB00242	ENSG00000148229
DB00242	ENSG00000048392
DB00242	ENSG00000101868
DB00242	ENSG00000167325
DB00242	ENSG00000177084
DB00242	ENSG00000198805
DB00089	ENSG00000086205
DB00656	ENSG00000147246
DB00656	ENSG00000196639
DB00656	ENSG00000178394
DB00656	ENSG00000120907
DB00656	ENSG00000108576
DB00656	ENSG00000150594
DB00656	ENSG00000102468
DB01014	ENSG00000132170
DB01014	ENSG00000275565
DB01014	ENSG00000012779
DB01014	ENSG00000095303
DB01014	ENSG00000073756
DB00897	ENSG00000145864
DB00897	ENSG00000163285
DB00897	ENSG00000094755
DB00897	ENSG00000011677
DB00897	ENSG00000163288
DB00897	ENSG00000146276
DB00897	ENSG00000151834
DB00897	ENSG00000022355
DB00897	ENSG00000268089
DB00897	ENSG00000186297
DB00897	ENSG00000102287
DB00897	ENSG00000100300
DB00897	ENSG00000183185
DB00897	ENSG00000182256
DB00897	ENSG00000145863
DB00897	ENSG00000187730
DB00897	ENSG00000109158
DB00897	ENSG00000166206
DB00897	ENSG00000111886
DB00897	ENSG00000113327
DB01056	ENSG00000183873
DB00922	ENSG00000187486
DB00922	ENSG00000114854
DB00922	ENSG00000121361
DB00922	ENSG00000172572
DB05039	ENSG00000169252
DB08912	ENSG00000157764
DB08912	ENSG00000132155
DB08912	ENSG00000142178
DB08912	ENSG00000106683
DB08912	ENSG00000114670
DB01466	ENSG00000112038
DB00211	ENSG00000171873
DB00211	ENSG00000120907
DB00211	ENSG00000170214
DB00387	ENSG00000168539
DB00387	ENSG00000133019
DB00387	ENSG00000181072
DB00387	ENSG00000180720
